variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,0,sample,809209.000,65.854,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,0,pipeline,1337208.000,108.822,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,1,sample,829958.000,67.542,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,1,pipeline,1281292.000,104.272,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,2,sample,812542.000,66.125,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,2,pipeline,1247792.000,101.546,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,0,sample,684000.000,36.853,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,0,pipeline,1126083.000,60.673,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,1,sample,686916.000,37.011,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,1,pipeline,1105458.000,59.561,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,2,sample,668375.000,36.012,18560,18557,8476562761733985929
