variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,duplicates,4096,0,1,sample,835083.000,44.994,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,duplicates,4096,0,1,pipeline,1170250.000,63.052,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,duplicates,4096,0,2,sample,842833.000,45.411,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,duplicates,4096,0,2,pipeline,1168750.000,62.971,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,duplicates,4096,0,0,sample,1212916.000,65.351,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,duplicates,4096,0,0,pipeline,1721666.000,92.762,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,duplicates,4096,0,1,sample,1211459.000,65.273,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,duplicates,4096,0,1,pipeline,1722875.000,92.827,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,duplicates,4096,0,2,sample,1208583.000,65.118,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,duplicates,4096,0,2,pipeline,1743958.000,93.963,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,0,sample,465458.000,37.879,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,0,pipeline,764792.000,62.239,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,1,sample,463916.000,37.754,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,1,pipeline,756209.000,61.540,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,2,sample,484459.000,39.425,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,2,pipeline,868875.000,70.709,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,0,sample,823875.000,67.047,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,0,pipeline,1257750.000,102.356,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,1,sample,809333.000,65.864,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,1,pipeline,1265791.000,103.010,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,2,sample,810708.000,65.976,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,2,pipeline,1350292.000,109.887,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,0,sample,673375.000,36.281,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,0,pipeline,1093125.000,58.897,18560,4188,14205456126107407234
