phase,profile,distribution,records,key_bytes,query_kind,access,variant,processes,baseline_ns,query_ns,speedup,baseline_min_ns,baseline_max_ns,candidate_min_ns,candidate_max_ns,process_ranges,baseline_file_bytes,file_bytes,file_growth_percent,offset_bytes,offset_file_percent,offset_auxiliary_bytes,preparation_ns
alternatives,typed-bit,structured,131072,128,miss,dependent,packed,3,7366.129,7089.64,1.0389990182858366,7309.631,7776.611,7061.971,7222.026,faster,6432864,6448560,0.24399707501976398,31912,0.4948701725656581,0,160520200.0
alternatives,typed-bit,structured,131072,128,miss,independent,base,3,7398.458,7398.458,1.0,7279.561,7416.87,7279.561,7416.87,overlap,6432864,6432864,0.0,16216,0.25208056629209014,1024,161139800.0
alternatives,typed-bit,structured,131072,128,miss,independent,direct64,3,7398.458,6963.013,1.0625368644292348,7279.561,7416.87,6958.476,6975.81,faster,6432864,6516904,1.3064165510105585,100256,1.538399215332925,0,161427700.0
alternatives,typed-bit,structured,131072,128,miss,independent,packed,3,7398.458,7157.369,1.0336840255127269,7279.561,7416.87,7068.563,7168.07,faster,6432864,6448560,0.24399707501976398,31912,0.4948701725656581,0,160520200.0
alternatives,typed-bit,structured,131072,128,mixed,dependent,base,3,7135.051,7135.051,1.0,7101.257,7208.069,7101.257,7208.069,overlap,6432864,6432864,0.0,16216,0.25208056629209014,1024,161139800.0
alternatives,typed-bit,structured,131072,128,mixed,dependent,direct64,3,7135.051,6836.263,1.0437063348791584,7101.257,7208.069,6819.214,6918.131,faster,6432864,6516904,1.3064165510105585,100256,1.538399215332925,0,161427700.0
alternatives,typed-bit,structured,131072,128,mixed,dependent,packed,3,7135.051,6892.313,1.0352186559142047,7101.257,7208.069,6864.604,6950.399,faster,6432864,6448560,0.24399707501976398,31912,0.4948701725656581,0,160520200.0
alternatives,typed-bit,structured,131072,128,mixed,independent,base,3,7189.25,7189.25,1.0,7174.601,7227.234,7174.601,7227.234,overlap,6432864,6432864,0.0,16216,0.25208056629209014,1024,161139800.0
alternatives,typed-bit,structured,131072,128,mixed,independent,direct64,3,7189.25,6835.999,1.051675109958325,7174.601,7227.234,6753.255,6882.548,faster,6432864,6516904,1.3064165510105585,100256,1.538399215332925,0,161427700.0
alternatives,typed-bit,structured,131072,128,mixed,independent,packed,3,7189.25,6894.592,1.042737554303431,7174.601,7227.234,6825.928,6970.317,faster,6432864,6448560,0.24399707501976398,31912,0.4948701725656581,0,160520200.0
alternatives,typed-bit,structured,131072,16,hit,dependent,base,3,6928.162,6928.162,1.0,6786.255,7099.691,6786.255,7099.691,overlap,6422208,6422208,0.0,16160,0.25162685481379615,1024,155155100.0
alternatives,typed-bit,structured,131072,16,hit,dependent,direct64,3,6928.162,6801.941,1.0185566149427054,6786.255,7099.691,6503.072,6915.263,overlap,6422208,6506304,1.3094561870309995,100256,1.5409055586704832,0,155127500.0
alternatives,typed-bit,structured,131072,16,hit,dependent,packed,3,6928.162,6531.108,1.0607942787043179,6786.255,7099.691,6442.159,6545.187,faster,6422208,6437960,0.24527389956849888,31912,0.49568496853040406,0,155675500.0
alternatives,typed-bit,structured,131072,16,hit,independent,base,3,6973.226,6973.226,1.0,6842.509,7166.504,6842.509,7166.504,overlap,6422208,6422208,0.0,16160,0.25162685481379615,1024,155155100.0
alternatives,typed-bit,structured,131072,16,hit,independent,direct64,3,6973.226,6583.171,1.0592503217674278,6842.509,7166.504,6502.319,6970.825,overlap,6422208,6506304,1.3094561870309995,100256,1.5409055586704832,0,155127500.0
alternatives,typed-bit,structured,131072,16,hit,independent,packed,3,6973.226,6633.687,1.0511840549606877,6842.509,7166.504,6479.533,6740.601,faster,6422208,6437960,0.24527389956849888,31912,0.49568496853040406,0,155675500.0
