variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,2,1830291.000,111.712,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,0,2192417.000,133.815,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,1,2211125.000,134.956,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,2,2163666.000,132.060,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,0,3488166.000,212.901,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,1,3912417.000,238.795,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,2,4027542.000,245.822,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,0,4217417.000,257.411,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,1,4200583.000,256.383,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,2,4121250.000,251.541,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,0,1815292.000,110.797,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,1,1729125.000,105.537,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,2,1742958.000,106.382,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,0,2237333.000,136.556,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,1,2144209.000,130.872,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,2,2181417.000,133.143,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,0,3480416.000,212.428,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,1,3683458.000,224.820,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,2,3545917.000,216.426,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,0,4029041.000,245.913,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,1,4140625.000,252.724,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,2,4172416.000,254.664,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,64,0,1841667.000,112.406,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,64,1,1842333.000,112.447,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,64,2,1737625.000,106.056,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,64,0,2283875.000,139.397,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,64,1,2183459.000,133.268,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,64,2,2219916.000,135.493,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,64,0,3138709.000,191.572,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,64,1,3622791.000,221.118,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,64,2,3167584.000,193.334,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,64,0,3818000.000,233.032,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,64,1,4174333.000,254.781,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,64,2,3881833.000,236.928,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,64,0,1770042.000,108.035,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,64,1,1803417.000,110.072,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,64,2,1741667.000,106.303,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,64,0,2308042.000,140.872,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,64,1,2147042.000,131.045,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,64,2,2633042.000,160.708,328881,10497002078573155402
